OBJECTID,COD_CICLOVIA,DESIGNACAO,NOME_PROJETO,HIERARQUIA,TIPOLOGIA,NIVEL_SEGREGACAO,TIPO_INTERVENCAO,SITUACAO,ANO,ENTIDADE_RESP,FREGUESIA,COMPRIMENTO,COMP_KM
149443,0687,Troço da Frente Ribeirinha,Cais Sodré - Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/UCT/UITCH,Estrela,267.28000000000003,0.26727963
149445,0123,Keil do Amaral,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alcântara,81.08,0.08108085
149446,0057,Circuito Acessível,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alcântara,87.52,0.08751826
149447,0057,Circuito Acessível,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Alcântara,624.5600000000001,0.62455522
149462,0205,Ponte ciclopedonal sobre a Av. Infante D. Henrique - Rua do Vale Formoso de Cima - Azinhaga do Vale Fundão,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Marvila,204.82,0.20482065
149463,0212,Ponte ciclopedonal sobre a Radial de Benfica - Avenida General Correia Barreto - Av. Conde de Almoster,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,São Domingos de Benfica,256.22,0.25622353000000003
149467,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,11.66,0.011662220000000001
149491,0402,Via Estruturante de Santa Clara,Via Estruturante e de Coesão de Santa Clara - 1ª Fase - Requalificação da Avenida Glicínia Quartin,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2025,SRU,Santa Clara,10.700000000000001,0.010697410000000001
149494,0285,Rua Engº Ferreira de Mesquita,Corredor Estruturante do Vale de Alcântara - Estação de Campolide-Avenida Calouste Gulbenkian,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Campolide,124.61,0.12461367
149495,0095,Campo Grande,Jardim do Campo Grande,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,75.84,0.07583577
149496,0095,Campo Grande,Jardim do Campo Grande,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,213.39000000000001,0.21339473
149498,0189,Rua Roald Amundsen,Fundo Ambiental - Lisboa/Loures (Sacavém),Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,EMEL,Parque das Nações,141.62,0.14161914
149499,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,230.37,0.23037478
149500,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,8.72,0.0087248
149501,0058,Rua Prof. Vieira de Almeida,Rua Prof. Vieira de Almeida,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; CML/DMMC/DIOA,Lumiar,193.41,0.19340501000000002
149512,0651,Avenida António Serpa,Planalto - Avenida António Serpa,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT,Avenidas Novas,147.73,0.1477318
149515,0400,Alameda das Linhas de Torres - Rua Alexandre Ferreira,UPCB - Alameda das Linhas de Torres,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Lumiar,188.88,0.18888021
149524,0124,Volta do Planalto,,Local,Trilho,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Benfica,57.9,0.05790345
149528,0122,Rua de Dona Estefânia,Rua de Dona Estefânia,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,EMEL,Arroios,357.35,0.35734716
149530,0566,Campo Grande,Via Lateral do Campo Grande,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Alvalade,239.87,0.23986860000000002
149533,0046,Rua Finisterra,Alameda dos Oceanos Sul,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,105.52,0.10552346
149534,0479,Campo Grande,Rotunda de Entrecampos,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Alvalade,110.10000000000001,0.11009818
149546,0218,Rua António Quadros,,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,31.17,0.03117218
149551,0020,Avenida da Liberdade,Avenida da Liberdade,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Santo António,1111.2,1.11120283
149552,0272,Rua Pardal Monteiro,Parque Vale de Chelas - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2012,CML,Marvila,469.22,0.46922321
149553,0162,Rua Hermano Neves,Parque Quinta da Granja Sul - Telheiras,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Lumiar,69.9,0.06989607
149561,0068,Avenida de Paris,Avenida de Paris,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,6.58,0.0065784400000000005
149568,0225,Rua Marquês de Fronteira,,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2015,CML/DMEVAE,Avenidas Novas,47.83,0.04783049
149577,0218,Rua António Quadros,,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,50.370000000000005,0.05036876
149578,0115,Rua Marquês de Fronteira,Rua Marquês de Fronteira,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Campolide,8.040000000000001,0.00804323
149593,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Belém,2.81,0.0028129
149595,0294,Santa Apolónia - Parque das Nações,T22 - Santa Apolónia - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2013,CML/DMEVAE,Marvila,842.77,0.84277265
149599,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,335.39,0.3353917
149600,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,228.17000000000002,0.22816811
149601,0043,Tapada da Ajuda,Tapada da Ajuda,Local,Contrassentido,Faixa ciclável (separação visual),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,37.03,0.03703224
149602,0043,Tapada da Ajuda,Tapada da Ajuda,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,ISA; CML/DMAEVCE,Alcântara,542.4,0.54239785
149603,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Carnide,342.83,0.34282731
149606,0505,Rua Ferreira de Chaves,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,125.62,0.12562433
149607,0505,Rua Vitor Bastos,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,347.91,0.34791278000000003
149608,0505,Rua Leandro Braga,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,99.98,0.09998468
149609,0505,Rua Soares dos Reis,Bairros 30+Bici - Bairro da Calçada dos Mestres,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2025,CML/DMM; EMEL,Campolide,99.44,0.09943853
149613,0279,Avenida Vinte e Quatro de Julho,Projeto Reperfilamento Avenida 24 de Julho,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Misericórdia,306.66,0.30666221
149626,0481,Eixo Central,,Principal,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Lumiar,447.99,0.44798875
149628,0090,Cais Português,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,289.66,0.28965978000000003
149630,0293,Rua Tomás da Fonseca,Rua Tomás da Fonseca - Azinhaga das Galhardas,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Alvalade,313,0.31299687
149650,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Marvila,312.16,0.31215579
149651,0529,Praça do Marquês de Pombal,,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,CML/DMM; UCT,Santo António,33.49,0.03349074
149652,0049,Corredor Verde Oriental,Corredor Verde Oriental - Quinta das Flores ligação Rio,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Marvila,251.47,0.25147207
149653,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,Carnide,246.81,0.24680687
149663,0278,Praça de Espanha,Praça de Espanha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2020,SRU,São Domingos de Benfica,47.410000000000004,0.04741185
149666,0200,Ponte ciclopedonal sobre a 2ª Circular,,Complementar,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2015,CML,São Domingos de Benfica,294.29,0.29429448
149669,0028,Rua Afonso Lopes Vieira,Rua Afonso Lopes Vieira,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2020,CML/DMM; EMEL,Alvalade,686.22,0.68622026
149675,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,195.62,0.19561683
149676,0129,Estrada do Desvio,Estrada do Desvio,Principal,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2024,CML/DMM; EMEL,Santa Clara,447.29,0.44728981
149694,0164,Alameda da Encarnação,Zona 30 - Bairro da Encarnação,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Olivais,80.27,0.08026943
149695,0209,Ponte ciclopedonal sobre a Avenida Doutor Alfredo Bensaúde - Encarnação - Portela,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Olivais,172.51,0.17250803
149699,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,47.14,0.047142790000000004
149704,0448,Avenida General Correia Barreto,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Benfica,1126.63,1.1266345
149707,0668,Rua Latino Coelho,Rua Latino Coelho e Rua Doutor António Cândido,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Avenidas Novas,388.47,0.38847105
149708,0008,Avenida Paulo VI,Avenida Paulo VI,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Marvila,536.12,0.53612081
149718,0095,Campo Grande,Jardim do Campo Grande,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML/DMEVAE,Alvalade,17.01,0.01701179
149722,0232,Telheiras-Campo Grande,,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2010,CML,Lumiar,109.4,0.10940413
149724,0279,Avenida Vinte e Quatro de Julho,Projeto Reperfilamento Avenida 24 de Julho,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2017,CML/DMU/DEP,Misericórdia,73.81,0.07381107
149727,0011,Avenida Cidade de Luanda,Avenida Cidade de Luanda - Fase 1,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,881.65,0.8816466900000001
149730,0191,Quinta dos Alcoutins,Corredor Verde Periférico - Parque da Encosta do Olival - Percurso dos Alcoutins,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2023,CML/DMAEVCE,Lumiar,1184.27,1.18426681
149737,0295,Rua Interior à Alameda da Universidade,T11 - Telheiras - Campo Grande (Via Cidade Universitária),Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Alvalade,544.77,0.5447657300000001
149753,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,202.95000000000002,0.2029494
149754,0251,Troço da Frente Ribeirinha,T18 - Cais do Sodré - Torre de Belém,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,2009,CML/DMEVAE,Misericórdia,183.96,0.18395957000000002
149755,0250,Rua Brito Aranha,Bairro Arco Cego,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,14.66,0.01466095
149760,0002,Avenida 25 de Abril (Pontinha),Interface Pontinha,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMU/DEP,Carnide,105.4,0.10540277
149769,0046,Alameda dos Oceanos,Alameda dos Oceanos Sul,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2021,CML/DMM; EMEL,Parque das Nações,423.15000000000003,0.42315123
149780,0272,Parque Municipal do Vale do Silêncio,Parque Vale de Chelas - Parque das Nações,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2009,CML,Olivais,278.85,0.27884549000000003
149783,0067,Rua Edison,Rua Edison,Local,Contrassentido,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMM,Areeiro,109.64,0.10963938000000001
149786,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,198.81,0.19881207
149795,0286,Praça São Francisco de Assis - Avenida das Nações Unidas,Praça São Francisco de Assis - Avenida das Nações Unidas,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2019,CML/DMM,Carnide,32.47,0.03247166
149801,0050,Alameda dos Oceanos,Alameda dos Oceanos Norte,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Parque das Nações,732.17,0.73216996
149810,0022,Avenida Lusíada,Avenida Lusíada,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,CML/DMM; EMEL,Benfica,739.42,0.73941671
149825,0055,Estrada do Desvio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Lumiar,6.2,0.00619575
149826,0055,Estrada do Desvio,Corredor Verde Periférico - Ligação Ponte/Vale da Ameixoeira e Praça,Complementar,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2021,CML/DMAEVCE; EMEL,Santa Clara,11.94,0.01193712
149833,0277,Rua Ricardo Jorge,Planalto - Rua Ricardo Jorge,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML/DMMT; CML/DMPO,Alvalade,169.70000000000002,0.16970380000000002
149840,0664,Rua Brás Pacheco,Rua Brás Pacheco,Local,30+Bici,Via banalizada (coexistência),Definitiva,Executado,2017,CML,Areeiro,30.490000000000002,0.03048865
149843,0007,Avenida de Pádua,Avenida de Pádua - Fase 1,Complementar,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,2020,EMEL,Olivais,502.95,0.50295097
149854,0202,Ponte ciclopedonal sobre a Av. das Descobertas - Colégio S. José - Secundária do Restelo,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Belém,156.81,0.15681212
149855,0093,Avenida Marechal Teixeira Rebelo,Avenida Marechal Teixeira Rebelo,Principal,Pista Ciclável Unidirecional,Pista ciclável (separação física),Provisória,Executado,Sem dados,CML,Benfica,18.34,0.01834321
149856,0522,Passeio do Sapal,,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML,Parque das Nações,43.79,0.04378674
149858,0298,Calçada da Estação,Corredor Estruturante do Vale de Alcântara - Unidade de Projeto Estação de Campolide,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2019,CML/DMAEVCE,Campolide,377.7,0.3776968
149859,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,766.1700000000001,0.76617259
149861,0005,Avenida Marechal Gomes da Costa,Avenida Marechal Gomes da Costa,Principal,Pista Ciclável Bidirecional,Pista ciclável (separação física),Provisória,Executado,2021,EMEL,Olivais,796.37,0.79637385
149862,0282,Quinta da Paz - Cemitério de Carnide,Quinta da Paz - Cemitério de Carnide (1ª fase),Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,Sem dados,CML,Carnide,399.24,0.39923803
149877,0004,Parque Urbano da Quinta da Montanha,Parque Urbano da Quinta da Montanha - Fase 1,Complementar,Pista Ciclável Bidirecional,Pista ciclável (separação física),Definitiva,Executado,2018,CML/DMEVAE,Areeiro,208.38,0.20838199000000002
149880,0236,Parque hortícola do Vale de Chelas,Parque hortícola do Vale de Chelas,Local,Percurso Ciclopedonal,Via banalizada (coexistência),Definitiva,Executado,Sem dados,CML/DMEVAE,Marvila,1069.65,1.06964961
